TERRITORIO,TERRITORIO_CODE,TIME_PERIOD,TIME_PERIOD_CODE,SEXO,SEXO_CODE,SECTOR_EJECUCION,SECTOR_EJECUCION_CODE,MEDIDAS,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION,CONFIDENCIALIDAD_OBSERVACION_CODE,ESTADO_OBSERVACION,NOTAS_OBSERVACION
Comunidad de Madrid,ES30,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,60.5,,,,
Comunidad de Madrid,ES30,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,253.7,,,,
Comunidad de Madrid,ES30,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,102.7,,,,
Comunidad de Madrid,ES30,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,151,,,,
Comunidad de Madrid,ES30,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,143.1,,,,
Comunidad de Madrid,ES30,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,68.3,,,,
Comunidad de Madrid,ES30,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,74.8,,,,
Comunidad de Madrid,ES30,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,244.4,,,,
Comunidad de Madrid,ES30,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,92.3,,,,
Comunidad de Madrid,ES30,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,152.1,,,,
Comunidad de Madrid,ES30,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,131.7,,,,
Comunidad de Madrid,ES30,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,54.5,,,,
Comunidad de Madrid,ES30,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,77.2,,,,
Castilla y León,ES41,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,7.7,,,,
Castilla y León,ES41,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5.4,,,,
Castilla y León,ES41,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,2.3,,,,
Castilla y León,ES41,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4.0,,,,
Castilla y León,ES41,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2.1,,,,
Castilla y León,ES41,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1.9,,,,
Castilla y León,ES41,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,15.8,,,,
Castilla y León,ES41,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6.8,,,,
Castilla y León,ES41,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,9,,,,
Castilla y León,ES41,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,11.2,,,,
Castilla y León,ES41,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4.2,,,,
Castilla y León,ES41,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,7,,,,
Castilla y León,ES41,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,12.2,,,,
Castilla y León,ES41,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3.3,,,,
Castilla y León,ES41,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,8.9,,,,
Castilla y León,ES41,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,8.7,,,,
Castilla y León,ES41,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,2.3,,,,
Castilla y León,ES41,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,6.4,,,,
Castilla - La Mancha,ES42,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,9.8,,,,
Castilla - La Mancha,ES42,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5.2,,,,
Castilla - La Mancha,ES42,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4.6,,,,
Castilla - La Mancha,ES42,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3.3,,,,
Castilla - La Mancha,ES42,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3.3,,,,
Castilla - La Mancha,ES42,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,0.0,,,,
Castilla - La Mancha,ES42,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,9.6,,,,
Castilla - La Mancha,ES42,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,5.9,,,,
Castilla - La Mancha,ES42,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,3.7,,,,
Castilla - La Mancha,ES42,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,5.1,,,,
Castilla - La Mancha,ES42,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3.8,,,,
Castilla - La Mancha,ES42,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1.3,,,,
Castilla - La Mancha,ES42,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,15,,,,
Castilla - La Mancha,ES42,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,10.2,,,,
Castilla - La Mancha,ES42,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,4.8,,,,
Castilla - La Mancha,ES42,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4.3,,,,
Castilla - La Mancha,ES42,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3.3,,,,
Castilla - La Mancha,ES42,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,1,,,,
Extremadura,ES43,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Extremadura,ES43,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,,Información estadística confidencial,C,,
Cataluña,ES51,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,189.2,,,,
Cataluña,ES51,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,80.9,,,,
Cataluña,ES51,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,108.3,,,,
Cataluña,ES51,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,108.7,,,,
Cataluña,ES51,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,58.4,,,,
Cataluña,ES51,2021,2021,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,50.3,,,,
Cataluña,ES51,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,218.3,,,,
Cataluña,ES51,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,88.6,,,,
Cataluña,ES51,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,129.7,,,,
Cataluña,ES51,2022,2022,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,147.3,,,,
Cataluña,ES51,2022,2022,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,65,,,,
Cataluña,ES51,2022,2022,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,82.3,,,,
Cataluña,ES51,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,242.5,,,,
Cataluña,ES51,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,93,,,,
Cataluña,ES51,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,149.5,,,,
Cataluña,ES51,2023,2023,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,124.4,,,,
Cataluña,ES51,2023,2023,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,58.6,,,,
Cataluña,ES51,2023,2023,Mujeres,F,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,65.8,,,,
Comunidad Valenciana,ES52,2021,2021,Total,_T,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,14.6,,,,
Comunidad Valenciana,ES52,2021,2021,Hombres,M,Instituciones Privadas sin Fines de Lucro (IPSFL),IPSFL,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,7.8,,,,
